,file_path,tokens,structure,keywords,label
2094,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화10_F_1527042470_64_충청_실내_11775.wav,"[('특히', 'Adverb'), ('흐름', 'Noun'), ('을', 'Josa'), ('읽을', 'Verb'), ('수', 'Noun'), ('있는', 'Adjective'), ('머리', 'Noun'), ('면', 'Josa'), ('좋겠다라는', 'Adjective'), ('생각', 'Noun'), ('을', 'Josa'), ('했었어', 'Verb')]","[('특히', 'Adverb'), ('흐름', 'Noun'), ('을', 'Josa'), ('읽을', 'Verb'), ('수', 'Noun'), ('있는', 'Adjective'), ('머리', 'Noun'), ('면', 'Josa'), ('좋겠다라는', 'Adjective'), ('생각', 'Noun'), ('을', 'Josa'), ('했었어', 'Verb')]","['흐름', '수', '머리', '생각']","[4, 3654, 604, 362, 5938, 2291]"
2095,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201123112703.wav,"[('그', 'Noun'), ('옆', 'Noun'), ('에', 'Josa'), ('토끼', 'Noun'), ('도', 'Josa'), ('있어', 'Adjective')]","[('그', 'Noun'), ('옆', 'Noun'), ('에', 'Josa'), ('토끼', 'Noun'), ('도', 'Josa'), ('있어', 'Adjective')]","['그', '옆', '토끼']","[305, 258, 6062, 1516, 722, 771]"
2096,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_43495.wav,"[('그', 'Noun'), ('분', 'Noun'), ('이', 'Josa'), ('결혼식', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('뭐', 'Noun'), ('하나', 'Noun'), ('도', 'Josa'), ('안', 'Noun'), ('받더라고', 'Verb')]","[('그', 'Noun'), ('분', 'Noun'), ('이', 'Josa'), ('결혼식', 'Noun'), ('할', 'Verb'), ('때', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('뭐', 'Noun'), ('하나', 'Noun'), ('도', 'Josa'), ('안', 'Noun'), ('받더라고', 'Verb')]","['그', '분', '결혼식', '때', '보', '뭐', '하나', '안']","[305, 45, 26, 4790, 603, 209, 7, 3367, 370, 24, 6543, 2, 771, 144, 6367, 4259]"
2097,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화11_F_1555665160_62_경상_실외_13281.wav,"[('기운', 'Noun'), ('인데', 'Josa'), ('그거', 'Noun'), ('를', 'Josa'), ('못', 'Noun'), ('하시니까', 'Verb'), ('여러', 'Noun'), ('곳도', 'Noun'), ('못', 'Noun'), ('다닌거야', 'Verb')]","[('기운', 'Noun'), ('인데', 'Josa'), ('그거', 'Noun'), ('를', 'Josa'), ('못', 'Noun'), ('하시니까', 'Verb'), ('여러', 'Noun'), ('곳도', 'Noun'), ('못', 'Noun'), ('다닌거야', 'Verb')]","['기운', '그거', '못', '여러', '곳도', '못']","[862, 2574, 203, 15, 305, 1, 6543, 89, 370, 821, 57, 771, 5938, 1, 4594]"
2098,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1529904426_86_강원_실내_16683.wav,"[('이', 'Noun'), ('산', 'Noun'), ('을', 'Josa'), ('꼭', 'Noun'), ('한', 'Verb'), ('번', 'Noun'), ('가', 'Verb'), ('보라', 'Noun'), ('고', 'Josa'), ('얘기', 'Noun'), ('하고', 'Josa'), ('있어', 'Adjective')]","[('이', 'Noun'), ('산', 'Noun'), ('을', 'Josa'), ('꼭', 'Noun'), ('한', 'Verb'), ('번', 'Noun'), ('가', 'Verb'), ('보라', 'Noun'), ('고', 'Josa'), ('얘기', 'Noun'), ('하고', 'Josa'), ('있어', 'Adjective')]","['이', '산', '꼭', '번', '보라', '얘기']","[26, 122, 4233, 13, 3367, 4259, 891, 862, 6543, 4259]"
2099,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1556271619_72_전라_실내_44701.wav,"[('그니까', 'Conjunction'), ('서울', 'Noun'), ('에서는', 'Josa'), ('별거', 'Noun'), ('아닌데', 'Adjective'), ('겨란', 'Noun'), ('을', 'Josa'), ('사천', 'Noun'), ('원하고', 'Adjective'), ('그랬거든', 'Adjective')]","[('그니까', 'Conjunction'), ('서울', 'Noun'), ('에서는', 'Josa'), ('별거', 'Noun'), ('아닌데', 'Adjective'), ('겨란', 'Noun'), ('을', 'Josa'), ('사천', 'Noun'), ('원하고', 'Adjective'), ('그랬거든', 'Adjective')]","['서울', '별거', '겨란', '사천']","[305, 370, 3357, 6062, 3357, 987, 1, 15, 3248, 2948, 98, 123, 61, 6543, 4259, 305, 1]"
2100,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_17486.wav,"[('그런데', 'Conjunction'), ('나머지', 'Noun'), ('는', 'Josa'), ('내', 'Noun'), ('가', 'Josa'), ('할', 'Verb'), ('수', 'Noun'), ('없는', 'Adjective'), ('상황', 'Noun'), ('이야', 'Josa')]","[('그런데', 'Conjunction'), ('나머지', 'Noun'), ('는', 'Josa'), ('내', 'Noun'), ('가', 'Josa'), ('할', 'Verb'), ('수', 'Noun'), ('없는', 'Adjective'), ('상황', 'Noun'), ('이야', 'Josa')]","['나머지', '내', '수', '상황']","[305, 15, 2, 3654, 152, 8, 4, 867, 26, 4594]"
2101,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_17169.wav,"[('일찍', 'Noun'), ('누워서', 'Verb'), ('자볼', 'Noun'), ('려고', 'Noun'), ('애', 'Noun'), ('를', 'Josa'), ('쓰고', 'Verb'), ('근데', 'Adverb'), ('걱정', 'Noun'), ('은', 'Josa'), ('좀', 'Noun'), ('돼', 'Verb')]","[('일찍', 'Noun'), ('누워서', 'Verb'), ('자볼', 'Noun'), ('려고', 'Noun'), ('애', 'Noun'), ('를', 'Josa'), ('쓰고', 'Verb'), ('근데', 'Adverb'), ('걱정', 'Noun'), ('은', 'Josa'), ('좀', 'Noun'), ('돼', 'Verb')]","['일찍', '자볼', '려고', '애', '걱정', '좀']","[12, 4920, 3357, 955, 2986, 4259, 25, 6415, 4259, 5351, 15, 1998, 3504]"
2102,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1550112720_67_강원_실내_17636.wav,"[('그리고', 'Conjunction'), ('나', 'Noun'), ('는', 'Josa'), ('이제', 'Noun'), ('하체', 'Noun'), ('운동', 'Noun'), ('으로', 'Josa'), ('스쿼트', 'Noun'), ('를', 'Josa'), ('해', 'Noun')]","[('그리고', 'Conjunction'), ('나', 'Noun'), ('는', 'Josa'), ('이제', 'Noun'), ('하체', 'Noun'), ('운동', 'Noun'), ('으로', 'Josa'), ('스쿼트', 'Noun'), ('를', 'Josa'), ('해', 'Noun')]","['나', '이제', '하체', '운동', '스쿼트', '해']","[305, 604, 4259, 2, 26, 87, 6543, 2574, 4604, 5228, 2329, 395]"
2103,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_16366.wav,"[('그', 'Noun'), ('마늘', 'Noun'), ('아까', 'Adjective'), ('말씀', 'Noun'), ('하셨던', 'Verb'), ('마늘', 'Noun'), ('청', 'Noun'), ('만들어서', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('이제', 'Noun')]","[('그', 'Noun'), ('마늘', 'Noun'), ('아까', 'Adjective'), ('말씀', 'Noun'), ('하셨던', 'Verb'), ('마늘', 'Noun'), ('청', 'Noun'), ('만들어서', 'Verb'), ('저', 'Noun'), ('도', 'Josa'), ('이제', 'Noun')]","['그', '마늘', '말씀', '마늘', '청', '저', '이제']","[305, 1162, 10, 6543, 1162, 4409, 62, 2195, 3357, 66, 771, 26, 87]"
2104,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_17031.wav,"[('거기', 'Noun'), ('는', 'Josa'), ('꼭', 'Noun'), ('들리는', 'Verb'), ('거', 'Noun'), ('같아', 'Adjective'), ('근데', 'Adverb'), ('그', 'Determiner'), ('쪽', 'Noun'), ('에는', 'Josa'), ('삼나무', 'Noun'), ('숲', 'Noun'), ('이', 'Josa'), ('있는데', 'Adjective')]","[('거기', 'Noun'), ('는', 'Josa'), ('꼭', 'Noun'), ('들리는', 'Verb'), ('거', 'Noun'), ('같아', 'Adjective'), ('근데', 'Adverb'), ('그', 'Determiner'), ('쪽', 'Noun'), ('에는', 'Josa'), ('삼나무', 'Noun'), ('숲', 'Noun'), ('이', 'Josa'), ('있는데', 'Adjective')]","['거기', '꼭', '거', '쪽', '삼나무', '숲']","[1, 862, 2195, 604, 1, 5351, 15, 305, 138, 6062, 47, 2, 6018, 845, 26, 15]"
2105,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1533602140_79_강원_실내_17739.wav,"[('하루', 'Noun'), ('있다가', 'Adjective'), ('또', 'Noun'), ('보자고', 'Verb'), ('말', 'Noun'), ('할', 'Verb'), ('정도', 'Noun'), ('면', 'Josa'), ('말', 'Noun'), ('다', 'Adverb'), ('했지', 'Verb')]","[('하루', 'Noun'), ('있다가', 'Adjective'), ('또', 'Noun'), ('보자고', 'Verb'), ('말', 'Noun'), ('할', 'Verb'), ('정도', 'Noun'), ('면', 'Josa'), ('말', 'Noun'), ('다', 'Adverb'), ('했지', 'Verb')]","['하루', '또', '말', '정도', '말']","[6543, 5938, 3367, 955, 4259, 10, 1998, 771, 362, 10, 5938, 152]"
2106,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1550026972_66_전라_실내_44366.wav,"[('그', 'Noun'), ('책상', 'Noun'), ('을', 'Josa'), ('다', 'Adverb'), ('빼', 'Noun'), ('버렸으면', 'Verb'), ('좋겠어', 'Adjective'), ('뭘', 'Noun'), ('둘', 'Noun'), ('수가', 'Noun'), ('없어', 'Adjective')]","[('그', 'Noun'), ('책상', 'Noun'), ('을', 'Josa'), ('다', 'Adverb'), ('빼', 'Noun'), ('버렸으면', 'Verb'), ('좋겠어', 'Adjective'), ('뭘', 'Noun'), ('둘', 'Noun'), ('수가', 'Noun'), ('없어', 'Adjective')]","['그', '책상', '빼', '뭘', '둘', '수가']","[305, 76, 867, 5938, 983, 362, 63, 304, 4]"
2107,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_P06237.wav,"[('왜', 'Noun'), ('이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('죽어야', 'Verb'), ('하고', 'Verb'), ('아파야', 'Adjective'), ('됩니까', 'Verb')]","[('왜', 'Noun'), ('이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('죽어야', 'Verb'), ('하고', 'Verb'), ('아파야', 'Adjective'), ('됩니까', 'Verb')]","['왜', '이']","[26, 2195, 26, 4007, 4594, 6543, 4259, 2080, 4594, 370]"
2108,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1534631503_60_수도권_실내_16397.wav,"[('이삼', 'Modifier'), ('년', 'Noun'), ('살', 'Noun'), ('아', 'Josa'), ('보', 'Noun'), ('니까', 'Josa'), ('아이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('인스턴트', 'Noun'), ('에', 'Josa'), ('막', 'Noun'), ('먹는', 'Verb'), ('게', 'Noun')]","[('이삼', 'Modifier'), ('년', 'Noun'), ('살', 'Noun'), ('아', 'Josa'), ('보', 'Noun'), ('니까', 'Josa'), ('아이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('인스턴트', 'Noun'), ('에', 'Josa'), ('막', 'Noun'), ('먹는', 'Verb'), ('게', 'Noun')]","['년', '살', '보', '아이', '인스턴트', '막', '게']","[26, 47, 42, 105, 3367, 370, 26, 2195, 26, 203, 2329, 6062, 113, 5]"
2109,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1527537495_69_강원_실내_16839.wav,"[('길고', 'Adjective'), ('곱', 'Noun'), ('게', 'Josa'), ('쭉쭉', 'Noun'), ('뻗어', 'Verb'), ('있어', 'Adjective'), ('근데', 'Adverb'), ('이', 'Noun'), ('안면도', 'Noun'), ('휴양림', 'Noun'), ('이', 'Josa'), ('있잖아', 'Adjective')]","[('길고', 'Adjective'), ('곱', 'Noun'), ('게', 'Josa'), ('쭉쭉', 'Noun'), ('뻗어', 'Verb'), ('있어', 'Adjective'), ('근데', 'Adverb'), ('이', 'Noun'), ('안면도', 'Noun'), ('휴양림', 'Noun'), ('이', 'Josa'), ('있잖아', 'Adjective')]","['곱', '쭉쭉', '이', '안면도', '휴양림']","[139, 4259, 5, 5351, 15, 26, 144, 362, 771, 453, 26]"
2110,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42533.wav,"[('그냥', 'Noun'), ('그렇게라도', 'Adjective'), ('찍어서', 'Verb'), ('지금', 'Noun'), ('까지', 'Josa'), ('많이', 'Adverb'), ('나왔던', 'Verb'), ('거', 'Noun'), ('잖아', 'Verb')]","[('그냥', 'Noun'), ('그렇게라도', 'Adjective'), ('찍어서', 'Verb'), ('지금', 'Noun'), ('까지', 'Josa'), ('많이', 'Adverb'), ('나왔던', 'Verb'), ('거', 'Noun'), ('잖아', 'Verb')]","['그냥', '지금', '거']","[305, 608, 305, 5, 771, 3357, 152, 1733, 152, 26, 2, 1]"
2111,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535863537_62_전라_실내_16768.wav,"[('그', 'Noun'), ('바나나', 'Noun'), ('그거', 'Noun'), ('타는', 'Verb'), ('거', 'Noun'), ('있는데', 'Adjective'), ('나', 'Noun'), ('는', 'Josa'), ('좀', 'Noun'), ('공포증', 'Noun'), ('이', 'Josa'), ('많아서', 'Adjective')]","[('그', 'Noun'), ('바나나', 'Noun'), ('그거', 'Noun'), ('타는', 'Verb'), ('거', 'Noun'), ('있는데', 'Adjective'), ('나', 'Noun'), ('는', 'Josa'), ('좀', 'Noun'), ('공포증', 'Noun'), ('이', 'Josa'), ('많아서', 'Adjective')]","['그', '바나나', '그거', '거', '나', '좀', '공포증']","[305, 682, 2, 2, 305, 1, 1, 15, 2, 1412, 3604, 2451, 26, 3357]"
2112,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1521481375_64_강원_실내_17173.wav,"[('팔', 'Modifier'), ('남매', 'Noun'), ('큰', 'Verb'), ('언니', 'Noun'), ('도', 'Josa'), ('요새', 'Noun'), ('뭐', 'Noun'), ('거동', 'Noun'), ('이', 'Josa'), ('안', 'Noun'), ('좋다', 'Adjective'), ('그래도', 'Adverb')]","[('팔', 'Modifier'), ('남매', 'Noun'), ('큰', 'Verb'), ('언니', 'Noun'), ('도', 'Josa'), ('요새', 'Noun'), ('뭐', 'Noun'), ('거동', 'Noun'), ('이', 'Josa'), ('안', 'Noun'), ('좋다', 'Adjective'), ('그래도', 'Adverb')]","['남매', '언니', '요새', '뭐', '거동', '안']","[136, 163, 370, 771, 1625, 4532, 24, 1, 4604, 26, 144, 5938, 305, 771]"
2113,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201120110328.wav,"[('빌', 'Verb'), ('게이츠', 'Noun'), ('의', 'Josa'), ('성공', 'Noun'), ('방법', 'Noun')]","[('빌', 'Verb'), ('게이츠', 'Noun'), ('의', 'Josa'), ('성공', 'Noun'), ('방법', 'Noun')]","['게이츠', '성공', '방법']","[4626, 5, 26, 6528, 3523, 1096, 1412, 412, 288]"
2114,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_17144.wav,"[('근데', 'Adverb'), ('내', 'Noun'), ('가', 'Josa'), ('그', 'Noun'), ('분', 'Noun'), ('며느리', 'Noun'), ('도', 'Josa'), ('봤거든', 'Verb'), ('이제', 'Noun'), ('지금', 'Noun'), ('은', 'Josa'), ('돌아가셨지만', 'Verb')]","[('근데', 'Adverb'), ('내', 'Noun'), ('가', 'Josa'), ('그', 'Noun'), ('분', 'Noun'), ('며느리', 'Noun'), ('도', 'Josa'), ('봤거든', 'Verb'), ('이제', 'Noun'), ('지금', 'Noun'), ('은', 'Josa'), ('돌아가셨지만', 'Verb')]","['내', '그', '분', '며느리', '이제', '지금']","[5351, 15, 8, 305, 45, 1736, 604, 771, 1, 26, 87, 152, 1733, 3504, 241, 152, 62]"
2115,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1533433293_64_강원_실내_17465.wav,"[('또', 'Noun'), ('신장', 'Noun'), ('이', 'Josa'), ('망가질까봐', 'Verb'), ('나', 'Noun'), ('는', 'Josa'), ('못', 'VerbPrefix'), ('하겠어', 'Verb')]","[('또', 'Noun'), ('신장', 'Noun'), ('이', 'Josa'), ('망가질까봐', 'Verb'), ('나', 'Noun'), ('는', 'Josa'), ('못', 'VerbPrefix'), ('하겠어', 'Verb')]","['또', '신장', '나']","[708, 185, 26, 3547, 1034, 2, 6543]"
2116,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1536456816_68_수도권_실내_17740.wav,"[('또', 'Noun'), ('이틀', 'Noun'), ('빠지게', 'Verb'), ('되면', 'Verb'), ('가기', 'Noun'), ('싫고', 'Adjective'), ('그러다', 'Adjective'), ('보', 'Noun'), ('니까', 'Josa')]","[('또', 'Noun'), ('이틀', 'Noun'), ('빠지게', 'Verb'), ('되면', 'Verb'), ('가기', 'Noun'), ('싫고', 'Adjective'), ('그러다', 'Adjective'), ('보', 'Noun'), ('니까', 'Josa')]","['또', '이틀', '가기', '보']","[26, 5373, 5173, 152, 5, 4740, 362, 862, 4259, 305, 5938, 3367, 370]"
2117,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42575.wav,"[('그러니까', 'Adverb'), ('내', 'Noun'), ('가', 'Josa'), ('맨날', 'Adverb'), ('이메일', 'Noun'), ('로', 'Josa'), ('쓰면', 'Verb'), ('신랑', 'Noun'), ('이', 'Josa'), ('그랬거든', 'Adjective')]","[('그러니까', 'Adverb'), ('내', 'Noun'), ('가', 'Josa'), ('맨날', 'Adverb'), ('이메일', 'Noun'), ('로', 'Josa'), ('쓰면', 'Verb'), ('신랑', 'Noun'), ('이', 'Josa'), ('그랬거든', 'Adjective')]","['내', '이메일', '신랑']","[305, 370, 8, 58, 26, 2118, 12, 5228, 6415, 362, 708, 26, 305, 1]"
2118,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_17744.wav,"[('산', 'Noun'), ('에', 'Josa'), ('가면', 'Noun'), ('경치', 'Noun'), ('도', 'Josa'), ('좋지만', 'Adjective'), ('마음', 'Noun'), ('도', 'Josa'), ('좋아지더라', 'Verb')]","[('산', 'Noun'), ('에', 'Josa'), ('가면', 'Noun'), ('경치', 'Noun'), ('도', 'Josa'), ('좋지만', 'Adjective'), ('마음', 'Noun'), ('도', 'Josa'), ('좋아지더라', 'Verb')]","['산', '가면', '경치', '마음']","[122, 6062, 362, 3190, 4590, 771, 152, 62, 1162, 2225, 771, 152, 6367]"
2119,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_43308.wav,"[('이번', 'Noun'), ('에', 'Josa'), ('나', 'Noun'), ('그', 'Noun'), ('엄마', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('생각', 'Noun'), ('이', 'Josa'), ('나더라', 'Verb'), ('구', 'Noun')]","[('이번', 'Noun'), ('에', 'Josa'), ('나', 'Noun'), ('그', 'Noun'), ('엄마', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('생각', 'Noun'), ('이', 'Josa'), ('나더라', 'Verb'), ('구', 'Noun')]","['이번', '나', '그', '엄마', '생각', '구']","[26, 13, 6062, 2, 305, 1162, 16, 6018, 2291, 26, 2, 6367, 167]"
2120,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1533800599_60_수도권_실내_16332.wav,"[('꿀', 'Noun'), ('에', 'Josa'), ('다', 'Adverb'), ('재워서', 'Verb'), ('아침', 'Noun'), ('저녁', 'Noun'), ('으로', 'Josa'), ('한', 'Verb'), ('세', 'Modifier'), ('알', 'Noun'), ('씩', 'Suffix'), ('이렇게', 'Adverb'), ('먹으면', 'Verb'), ('좋다고', 'Adjective')]","[('꿀', 'Noun'), ('에', 'Josa'), ('다', 'Adverb'), ('재워서', 'Verb'), ('아침', 'Noun'), ('저녁', 'Noun'), ('으로', 'Josa'), ('한', 'Verb'), ('세', 'Modifier'), ('알', 'Noun'), ('씩', 'Suffix'), ('이렇게', 'Adverb'), ('먹으면', 'Verb'), ('좋다고', 'Adjective')]","['꿀', '아침', '저녁', '알']","[998, 6062, 5938, 2392, 4920, 3357, 1417, 66, 5228, 4233, 956, 874, 5923, 26, 5, 362, 5938, 4259]"
2121,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15724.wav,"[('정부', 'Noun'), ('의', 'Josa'), ('뜻대로', 'Adverb'), ('되진', 'Verb'), ('않았고', 'Verb'), ('또', 'Noun'), ('분양', 'Noun'), ('가', 'Josa'), ('상한', 'Noun'), ('제', 'Noun'), ('를', 'Josa'), ('한다고', 'Verb'), ('하니까', 'Verb')]","[('정부', 'Noun'), ('의', 'Josa'), ('뜻대로', 'Adverb'), ('되진', 'Verb'), ('않았고', 'Verb'), ('또', 'Noun'), ('분양', 'Noun'), ('가', 'Josa'), ('상한', 'Noun'), ('제', 'Noun'), ('를', 'Josa'), ('한다고', 'Verb'), ('하니까', 'Verb')]","['정부', '또', '분양', '상한', '제']","[1998, 2542, 3523, 501, 131, 5228, 4740, 6426, 4259, 45, 453, 867, 4233, 87, 4233, 5938, 4259, 6543, 370]"
2122,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화10_F_1527042470_64_충청_실내_11804.wav,"[('그래서', 'Adverb'), ('사고', 'Noun'), ('나지', 'Verb'), ('않았었어요', 'Verb'), ('했더니', 'Verb'), ('사고', 'Noun'), ('는', 'Josa'), ('있었지만', 'Adjective')]","[('그래서', 'Adverb'), ('사고', 'Noun'), ('나지', 'Verb'), ('않았었어요', 'Verb'), ('했더니', 'Verb'), ('사고', 'Noun'), ('는', 'Josa'), ('있었지만', 'Adjective')]","['사고', '사고']","[305, 3357, 98, 4259, 2, 152, 6426, 1625, 6367, 370, 98, 4259, 152, 62]"
2123,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1552754567-2_64_수도권_실내_44633.wav,"[('그랬는데', 'Conjunction'), ('아유', 'Noun'), ('아니라고', 'Adjective'), ('우리', 'Noun'), ('가', 'Josa'), ('많이', 'Adverb'), ('냈다고', 'Verb'), ('그래', 'Adjective')]","[('그랬는데', 'Conjunction'), ('아유', 'Noun'), ('아니라고', 'Adjective'), ('우리', 'Noun'), ('가', 'Josa'), ('많이', 'Adverb'), ('냈다고', 'Verb'), ('그래', 'Adjective')]","['아유', '우리']","[305, 15, 2238, 370, 4259, 5092, 604, 26, 5938, 4259, 305]"
